517.8	0.238	0.092	0.04	0.016	0.008
518.23	0.198	0.088	0.035	0.014	0.005
518.66	0.188	0.088	0.034	0.013	0.004
519.09	0.188	0.093	0.038	0.017	0.008
519.51	0.208	0.09	0.033	0.014	0.007
519.94	0.198	0.095	0.037	0.015	0.008
520.37	0.198	0.089	0.033	0.012	0.004
520.8	0.218	0.092	0.036	0.012	0.007
521.22	0.278	0.092	0.036	0.012	0.007
521.65	0.268	0.096	0.041	0.022	0.013
522.08	0.198	0.099	0.04	0.017	0.01
522.51	0.228	0.094	0.035	0.014	0.008
522.93	0.248	0.097	0.039	0.015	0.009
523.36	0.228	0.098	0.038	0.013	0.005
523.79	0.198	0.099	0.038	0.015	0.008
524.21	0.278	0.092	0.029	0.009	0.003
524.64	0.278	0.099	0.034	0.014	0.005
525.07	0.258	0.095	0.036	0.015	0.004
525.49	0.178	0.101	0.041	0.017	0.009
525.92	0.228	0.105	0.039	0.018	0.01
526.35	0.298	0.104	0.043	0.018	0.01
526.78	0.248	0.104	0.039	0.014	0.008
527.2	0.248	0.105	0.041	0.02	0.005
527.63	0.288	0.104	0.038	0.013	0.008
528.06	0.298	0.105	0.037	0.012	0.005
528.48	0.318	0.104	0.038	0.015	0.007
528.91	0.288	0.11	0.046	0.018	0.012
529.34	0.278	0.112	0.046	0.02	0.012
529.76	0.298	0.106	0.039	0.015	0.005
530.19	0.308	0.107	0.039	0.014	0.006
530.61	0.288	0.115	0.045	0.022	0.013
531.04	0.348	0.112	0.038	0.015	0.007
531.47	0.308	0.115	0.042	0.019	0.007
531.89	0.378	0.116	0.045	0.02	0.012
532.32	0.368	0.12	0.044	0.018	0.007
532.75	0.348	0.119	0.041	0.013	0.009
533.17	0.398	0.121	0.047	0.021	0.011
533.6	0.358	0.122	0.049	0.019	0.011
534.02	0.368	0.121	0.045	0.017	0.01
534.45	0.388	0.125	0.048	0.02	0.012
534.88	0.428	0.126	0.044	0.019	0.009
535.3	0.358	0.122	0.045	0.016	0.004
535.73	0.398	0.127	0.051	0.019	0.01
536.15	0.428	0.133	0.047	0.021	0.012
536.58	0.458	0.14	0.052	0.025	0.015
537.01	0.438	0.132	0.05	0.018	0.01
537.43	0.388	0.134	0.048	0.017	0.01
537.86	0.438	0.14	0.053	0.021	0.01
538.28	0.468	0.137	0.049	0.019	0.01
538.71	0.448	0.142	0.052	0.019	0.012
539.13	0.488	0.139	0.052	0.018	0.008
539.56	0.478	0.147	0.054	0.024	0.013
539.98	0.518	0.151	0.056	0.022	0.014
540.41	0.548	0.145	0.052	0.017	0.01
540.84	0.528	0.152	0.06	0.024	0.014
541.26	0.468	0.149	0.055	0.02	0.009
541.69	0.538	0.155	0.058	0.025	0.013
542.11	0.508	0.155	0.056	0.021	0.008
542.54	0.578	0.157	0.057	0.022	0.009
542.96	0.578	0.158	0.055	0.021	0.009
543.39	0.528	0.163	0.06	0.022	0.014
543.81	0.588	0.162	0.054	0.018	0.007
544.24	0.618	0.17	0.06	0.025	0.013
544.66	0.608	0.168	0.061	0.026	0.011
545.09	0.608	0.17	0.059	0.022	0.012
545.51	0.598	0.177	0.063	0.027	0.013
545.94	0.618	0.18	0.066	0.028	0.015
546.36	0.638	0.177	0.062	0.026	0.01
546.78	0.678	0.178	0.067	0.025	0.014
547.21	0.698	0.187	0.067	0.031	0.017
547.63	0.638	0.182	0.063	0.021	0.011
548.06	0.648	0.189	0.063	0.025	0.012
548.48	0.658	0.194	0.065	0.025	0.013
548.91	0.718	0.199	0.068	0.024	0.012
549.33	0.738	0.194	0.068	0.028	0.011
549.76	0.748	0.198	0.068	0.026	0.011
550.18	0.738	0.202	0.067	0.024	0.009
550.6	0.798	0.202	0.068	0.027	0.012
551.03	0.798	0.2	0.067	0.024	0.008
551.45	0.778	0.206	0.071	0.023	0.012
551.88	0.838	0.212	0.074	0.03	0.015
552.3	0.798	0.219	0.073	0.027	0.012
552.73	0.828	0.222	0.076	0.03	0.014
553.15	0.858	0.219	0.068	0.023	0.011
553.57	0.868	0.224	0.076	0.031	0.013
554	0.868	0.226	0.078	0.03	0.015
554.42	0.878	0.228	0.079	0.027	0.014
554.85	0.908	0.234	0.081	0.032	0.014
555.27	0.908	0.235	0.078	0.03	0.015
555.69	0.878	0.239	0.081	0.029	0.014
556.12	0.948	0.239	0.08	0.028	0.011
556.54	0.928	0.24	0.079	0.027	0.01
556.96	0.928	0.244	0.08	0.03	0.015
557.39	0.948	0.251	0.083	0.026	0.01
557.81	0.978	0.245	0.078	0.03	0.008
558.23	1.028	0.256	0.084	0.028	0.012
558.66	1.028	0.266	0.094	0.036	0.018
559.08	1.038	0.265	0.088	0.034	0.017
559.5	1.068	0.269	0.09	0.033	0.017
559.93	1.048	0.266	0.088	0.032	0.012
560.35	1.028	0.27	0.088	0.032	0.012
560.77	1.078	0.273	0.092	0.032	0.015
561.2	1.078	0.276	0.09	0.035	0.01
561.62	1.138	0.273	0.09	0.03	0.011
562.04	1.118	0.279	0.091	0.031	0.014
562.47	1.148	0.293	0.095	0.037	0.018
562.89	1.148	0.288	0.093	0.033	0.015
563.31	1.158	0.29	0.094	0.032	0.013
563.73	1.238	0.297	0.096	0.035	0.017
564.16	1.228	0.3	0.099	0.033	0.015
564.58	1.228	0.307	0.102	0.039	0.019
565	1.228	0.303	0.097	0.036	0.014
565.43	1.268	0.31	0.099	0.036	0.016
565.85	1.258	0.316	0.099	0.034	0.014
566.27	1.278	0.32	0.107	0.039	0.017
566.69	1.338	0.325	0.108	0.041	0.019
567.12	1.338	0.331	0.108	0.039	0.019
567.54	1.358	0.329	0.105	0.035	0.013
567.96	1.408	0.336	0.106	0.036	0.014
568.38	1.398	0.34	0.111	0.04	0.018
568.81	1.388	0.348	0.111	0.039	0.016
569.23	1.448	0.349	0.114	0.04	0.016
569.65	1.448	0.355	0.113	0.039	0.015
570.07	1.468	0.358	0.115	0.043	0.017
570.49	1.478	0.36	0.114	0.039	0.015
570.92	1.498	0.366	0.116	0.04	0.017
571.34	1.518	0.372	0.119	0.045	0.02
571.76	1.538	0.377	0.122	0.044	0.019
572.18	1.588	0.384	0.123	0.044	0.018
572.6	1.608	0.383	0.123	0.042	0.016
573.03	1.618	0.389	0.125	0.045	0.02
573.45	1.628	0.398	0.127	0.046	0.019
573.87	1.638	0.4	0.126	0.046	0.018
574.29	1.688	0.405	0.128	0.045	0.018
574.71	1.728	0.411	0.132	0.048	0.019
575.13	1.748	0.418	0.132	0.046	0.018
575.56	1.778	0.424	0.136	0.048	0.02
575.98	1.778	0.429	0.137	0.048	0.02
576.4	1.798	0.435	0.137	0.049	0.021
576.82	1.818	0.436	0.136	0.047	0.019
577.24	1.848	0.442	0.14	0.049	0.019
577.66	1.858	0.448	0.142	0.05	0.021
578.08	1.878	0.456	0.145	0.052	0.021
578.51	1.938	0.465	0.147	0.052	0.022
578.93	1.998	0.471	0.149	0.053	0.022
579.35	2.038	0.478	0.15	0.053	0.022
579.77	2.018	0.483	0.149	0.052	0.02
580.19	2.038	0.486	0.149	0.051	0.021
580.61	2.048	0.492	0.152	0.053	0.021
581.03	2.058	0.496	0.155	0.055	0.022
581.45	2.098	0.502	0.155	0.056	0.022
581.87	2.128	0.512	0.16	0.057	0.023
582.3	2.148	0.521	0.165	0.06	0.024
582.72	2.238	0.53	0.165	0.058	0.023
583.14	2.228	0.538	0.169	0.058	0.022
583.56	2.308	0.543	0.168	0.058	0.024
583.98	2.328	0.552	0.172	0.061	0.024
584.4	2.368	0.558	0.173	0.06	0.025
584.82	2.388	0.568	0.177	0.062	0.024
585.24	2.398	0.572	0.181	0.062	0.025
585.66	2.468	0.586	0.183	0.064	0.027
586.08	2.518	0.592	0.186	0.067	0.025
586.5	2.508	0.598	0.188	0.065	0.028
586.92	2.568	0.599	0.186	0.063	0.026
587.34	2.608	0.611	0.19	0.068	0.027
587.76	2.608	0.617	0.189	0.066	0.024
588.18	2.638	0.628	0.195	0.071	0.028
588.6	2.668	0.633	0.196	0.069	0.026
589.02	2.748	0.648	0.201	0.07	0.03
589.44	2.748	0.656	0.204	0.073	0.029
589.86	2.798	0.664	0.203	0.07	0.027
590.28	2.868	0.674	0.209	0.074	0.03
590.7	2.948	0.688	0.212	0.074	0.027
591.12	2.998	0.7	0.216	0.076	0.028
591.54	2.998	0.709	0.221	0.077	0.031
591.96	3.018	0.721	0.224	0.077	0.031
592.38	3.068	0.725	0.224	0.077	0.028
592.8	3.098	0.732	0.225	0.078	0.029
593.22	3.128	0.746	0.232	0.082	0.033
593.64	3.158	0.756	0.231	0.081	0.032
594.06	3.198	0.758	0.233	0.08	0.03
594.48	3.238	0.767	0.236	0.082	0.033
594.9	3.268	0.778	0.236	0.083	0.032
595.32	3.318	0.787	0.241	0.084	0.032
595.74	3.358	0.798	0.245	0.087	0.031
596.16	3.428	0.813	0.251	0.089	0.035
596.58	3.448	0.823	0.253	0.088	0.033
597	3.518	0.83	0.258	0.09	0.034
597.42	3.548	0.839	0.26	0.092	0.036
597.83	3.588	0.847	0.26	0.09	0.032
598.25	3.658	0.857	0.262	0.092	0.035
598.67	3.668	0.868	0.265	0.092	0.034
599.09	3.748	0.877	0.269	0.092	0.033
599.51	3.758	0.891	0.274	0.098	0.037
599.93	3.788	0.899	0.275	0.096	0.035
600.35	3.798	0.905	0.278	0.097	0.036
600.77	3.818	0.909	0.282	0.097	0.038
601.19	3.908	0.931	0.286	0.099	0.037
601.6	3.918	0.933	0.288	0.103	0.039
602.02	3.918	0.94	0.289	0.101	0.037
602.44	3.938	0.948	0.294	0.105	0.039
602.86	3.968	0.95	0.296	0.102	0.039
603.28	4.018	0.954	0.294	0.101	0.036
603.7	4.008	0.968	0.297	0.105	0.038
604.12	4.088	0.97	0.299	0.105	0.039
604.53	4.068	0.988	0.305	0.107	0.04
604.95	4.098	0.978	0.307	0.107	0.041
605.37	4.108	0.99	0.306	0.107	0.039
605.79	4.128	1.001	0.31	0.111	0.044
606.21	4.098	0.999	0.31	0.107	0.039
606.63	4.108	1.004	0.311	0.109	0.041
607.04	4.138	1.025	0.316	0.112	0.043
607.46	4.188	1.021	0.316	0.112	0.042
607.88	4.198	1.02	0.317	0.112	0.043
608.3	4.188	1.03	0.32	0.111	0.042
608.72	4.148	1.027	0.32	0.11	0.043
609.13	4.228	1.029	0.321	0.111	0.041
609.55	4.168	1.042	0.323	0.113	0.044
609.97	4.218	1.04	0.323	0.112	0.041
610.39	4.178	1.042	0.324	0.114	0.043
610.81	4.168	1.035	0.327	0.116	0.043
611.22	4.158	1.029	0.329	0.12	0.046
611.64	4.128	1.04	0.327	0.118	0.045
612.06	4.148	1.038	0.333	0.119	0.048
612.48	4.128	1.044	0.334	0.12	0.048
612.89	4.088	1.058	0.332	0.122	0.047
613.31	4.098	1.041	0.336	0.123	0.048
613.73	4.088	1.04	0.335	0.12	0.044
614.15	4.068	1.042	0.333	0.118	0.044
614.56	4.028	1.038	0.331	0.12	0.045
614.98	4.008	1.041	0.329	0.118	0.043
615.4	3.968	1.04	0.332	0.12	0.044
615.81	4.018	1.034	0.334	0.12	0.046
616.23	4.038	1.031	0.335	0.122	0.047
616.65	3.888	1.027	0.333	0.121	0.047
617.07	3.918	1.031	0.339	0.122	0.048
617.48	3.888	1.032	0.335	0.12	0.044
617.9	3.888	1.028	0.339	0.121	0.046
618.32	3.888	1.024	0.333	0.118	0.04
618.73	3.828	1.04	0.335	0.116	0.043
619.15	3.778	1.02	0.337	0.125	0.046
619.57	3.788	1.025	0.343	0.123	0.047
619.98	3.828	1.031	0.339	0.123	0.046
620.4	3.778	1.024	0.336	0.121	0.047
620.82	3.768	1.013	0.339	0.126	0.047
621.23	3.768	1.02	0.343	0.122	0.048
621.65	3.718	1.034	0.34	0.125	0.048
622.07	3.678	1.025	0.343	0.122	0.044
622.48	3.678	1.037	0.337	0.122	0.046
622.9	3.708	1.03	0.346	0.127	0.049
623.32	3.608	1.027	0.344	0.124	0.047
623.73	3.658	1.023	0.343	0.124	0.047
624.15	3.648	1.03	0.345	0.128	0.05
624.56	3.648	1.007	0.346	0.129	0.047
624.98	3.588	1.017	0.343	0.124	0.046
625.4	3.578	1.02	0.344	0.124	0.045
625.81	3.648	1.026	0.346	0.128	0.052
626.23	3.588	1.029	0.348	0.126	0.044
626.64	3.538	1.038	0.354	0.13	0.051
627.06	3.588	1.041	0.352	0.132	0.05
627.48	3.578	1.054	0.356	0.129	0.047
627.89	3.578	1.036	0.364	0.135	0.055
628.31	3.558	1.045	0.356	0.131	0.05
628.72	3.528	1.042	0.357	0.137	0.051
629.14	3.498	1.046	0.364	0.134	0.048
629.55	3.528	1.063	0.365	0.136	0.053
629.97	3.478	1.028	0.372	0.138	0.054
630.39	3.448	1.079	0.363	0.136	0.05
630.8	3.558	1.034	0.37	0.142	0.052
631.22	3.558	1.05	0.371	0.137	0.053
631.63	3.478	1.048	0.371	0.14	0.05
632.05	3.558	1.066	0.377	0.135	0.051
632.46	3.588	1.074	0.383	0.147	0.058
632.88	3.608	1.095	0.388	0.149	0.06
633.29	3.568	1.077	0.385	0.141	0.05
633.71	3.608	1.092	0.391	0.144	0.056
634.12	3.598	1.095	0.394	0.148	0.055
634.54	3.638	1.108	0.39	0.148	0.058
634.95	3.638	1.113	0.406	0.156	0.063
635.37	3.668	1.177	0.402	0.153	0.058
635.78	3.718	1.177	0.407	0.15	0.058
636.2	3.748	1.156	0.41	0.152	0.057
636.61	3.768	1.137	0.405	0.147	0.057
637.03	3.768	1.15	0.414	0.156	0.064
637.44	3.688	1.149	0.412	0.151	0.057
637.86	3.868	1.19	0.419	0.153	0.056
638.27	3.758	1.134	0.427	0.16	0.061
638.69	3.838	1.175	0.43	0.155	0.062
639.1	3.758	1.169	0.434	0.164	0.064
639.52	3.808	1.175	0.428	0.157	0.058
639.93	3.818	1.172	0.436	0.162	0.058
640.35	3.808	1.197	0.443	0.158	0.061
640.76	3.948	1.205	0.443	0.168	0.068
641.17	4.078	1.337	0.45	0.165	0.068
641.59	4.008	1.225	0.451	0.169	0.065
642	4.038	1.207	0.47	0.174	0.068
642.42	4.068	1.355	0.463	0.174	0.065
642.83	4.198	1.254	0.461	0.173	0.069
643.24	4.118	1.216	0.466	0.173	0.062
643.66	4.138	1.256	0.472	0.176	0.063
644.07	4.238	1.327	0.486	0.183	0.064
644.49	4.138	1.287	0.477	0.177	0.065
644.9	4.248	1.363	0.485	0.184	0.071
645.31	4.248	1.332	0.492	0.187	0.068
645.73	4.238	1.323	0.494	0.191	0.076
646.14	4.258	1.414	0.508	0.19	0.071
646.56	4.468	1.375	0.505	0.19	0.072
646.97	4.508	1.387	0.502	0.192	0.073
647.38	4.418	1.375	0.507	0.193	0.069
647.8	4.448	1.512	0.518	0.188	0.067
648.21	4.368	1.336	0.515	0.195	0.073
648.62	4.438	1.455	0.508	0.185	0.066
649.04	4.428	1.323	0.52	0.192	0.073
649.45	4.458	1.416	0.525	0.197	0.073
649.86	4.498	1.489	0.536	0.197	0.071
650.28	4.648	1.394	0.548	0.206	0.076
650.69	4.678	1.413	0.548	0.201	0.075
651.1	4.548	1.53	0.556	0.203	0.079
651.52	4.668	1.445	0.566	0.212	0.079
651.93	4.628	1.751	0.561	0.21	0.078
652.34	4.878	1.531	0.578	0.218	0.084
652.76	5.068	1.669	0.592	0.223	0.081
653.17	5.148	1.653	0.597	0.224	0.078
653.58	5.138	1.671	0.594	0.218	0.076
654	5.078	1.663	0.589	0.215	0.075
654.41	5.048	1.661	0.585	0.216	0.077
654.82	5.048	1.652	0.585	0.217	0.077
655.23	4.998	1.655	0.585	0.215	0.081
655.65	5.028	1.631	0.58	0.214	0.077
656.06	4.958	1.625	0.583	0.217	0.08
656.47	4.958	1.634	0.582	0.215	0.08
656.88	4.958	1.584	0.575	0.216	0.079
657.3	4.968	1.588	0.581	0.219	0.078
657.71	5.018	1.633	0.573	0.218	0.079
658.12	4.988	1.504	0.589	0.222	0.089
658.53	4.918	1.527	0.58	0.225	0.088
658.95	5.058	1.475	0.602	0.225	0.083
659.36	5.088	1.608	0.585	0.219	0.081
659.77	5.048	1.571	0.591	0.223	0.083
660.18	4.908	1.484	0.608	0.229	0.089
660.6	5.168	1.621	0.594	0.224	0.083
661.01	5.008	1.439	0.601	0.228	0.085
661.42	4.898	1.498	0.598	0.227	0.086
661.83	5.068	1.51	0.611	0.226	0.085
662.24	5.088	1.765	0.603	0.222	0.084
662.66	5.218	1.876	0.625	0.234	0.084
663.07	5.038	1.674	0.606	0.226	0.085
663.48	4.998	1.526	0.62	0.218	0.08
663.89	5.038	1.708	0.615	0.23	0.087
664.3	4.938	1.65	0.597	0.217	0.087
664.71	4.828	1.642	0.605	0.221	0.085
665.13	5.048	1.632	0.619	0.228	0.086
665.54	5.048	1.537	0.621	0.233	0.084
665.95	4.818	1.471	0.59	0.222	0.073
666.36	4.878	1.738	0.586	0.227	0.087
666.77	4.758	1.864	0.581	0.228	0.087
667.18	4.938	1.566	0.572	0.21	0.077
667.59	4.848	1.569	0.585	0.22	0.088
668.01	4.808	1.513	0.551	0.215	0.077
668.42	4.788	1.433	0.576	0.22	0.081
668.83	4.698	1.451	0.564	0.216	0.078
669.24	4.518	1.512	0.561	0.205	0.074
669.65	4.598	1.505	0.539	0.198	0.07
670.06	4.518	1.426	0.532	0.199	0.073
670.47	4.448	1.455	0.529	0.198	0.072
670.88	4.408	1.491	0.532	0.193	0.069
671.29	4.438	1.441	0.519	0.199	0.073
671.71	4.218	1.495	0.515	0.194	0.07
672.12	4.398	1.334	0.517	0.198	0.07
672.53	4.108	1.363	0.509	0.188	0.072
672.94	4.068	1.276	0.482	0.178	0.063
673.35	4.008	1.28	0.473	0.175	0.069
673.76	3.848	1.294	0.477	0.172	0.065
674.17	3.888	1.219	0.455	0.173	0.069
674.58	3.648	1.211	0.443	0.165	0.061
674.99	3.558	1.127	0.431	0.164	0.061
675.4	3.548	1.115	0.426	0.162	0.058
675.81	3.498	1.064	0.409	0.158	0.056
676.22	3.458	1.034	0.395	0.149	0.057
676.63	3.408	1.104	0.398	0.154	0.057
677.04	3.208	1.053	0.378	0.136	0.05
677.45	3.178	1.019	0.371	0.142	0.052
677.86	3.108	1.003	0.36	0.137	0.049
678.27	3.158	0.966	0.352	0.136	0.054
678.68	2.968	0.949	0.342	0.125	0.048
679.09	2.898	0.913	0.338	0.128	0.055
679.5	2.788	0.889	0.324	0.125	0.049
679.91	2.738	0.84	0.313	0.116	0.048
680.32	2.578	0.843	0.305	0.116	0.047
680.73	2.568	0.795	0.284	0.112	0.04
681.14	2.508	0.765	0.28	0.105	0.042
681.55	2.328	0.759	0.273	0.102	0.045
681.96	2.268	0.731	0.265	0.102	0.042
682.37	2.218	0.684	0.249	0.095	0.036
682.78	2.128	0.648	0.237	0.087	0.032
683.19	2.128	0.648	0.241	0.092	0.037
683.6	2.038	0.635	0.234	0.092	0.037
684.01	1.958	0.608	0.226	0.086	0.036
684.42	1.888	0.586	0.209	0.078	0.027
684.83	1.888	0.571	0.205	0.076	0.034
685.24	1.798	0.541	0.192	0.07	0.028
685.65	1.708	0.531	0.184	0.072	0.031
686.06	1.658	0.514	0.181	0.064	0.023
686.47	1.608	0.479	0.176	0.066	0.026
686.88	1.528	0.476	0.175	0.076	0.029
687.29	1.458	0.453	0.159	0.063	0.026
687.69	1.468	0.442	0.158	0.061	0.029
688.1	1.398	0.413	0.145	0.057	0.023
688.51	1.268	0.394	0.139	0.054	0.02
688.92	1.248	0.391	0.145	0.059	0.027
689.33	1.218	0.367	0.137	0.058	0.026
689.74	1.158	0.359	0.132	0.049	0.022
690.15	1.088	0.349	0.121	0.048	0.019
690.56	1.118	0.329	0.117	0.046	0.016
690.96	1.078	0.321	0.114	0.045	0.017
691.37	1.038	0.306	0.113	0.042	0.015
691.78	0.998	0.297	0.101	0.038	0.015
692.19	0.978	0.287	0.102	0.039	0.016
692.6	0.948	0.277	0.099	0.041	0.017
693.01	0.818	0.268	0.101	0.042	0.021
693.42	0.908	0.256	0.089	0.037	0.015
693.82	0.808	0.244	0.091	0.038	0.013
694.23	0.828	0.229	0.082	0.035	0.013
694.64	0.758	0.226	0.085	0.035	0.018
695.05	0.778	0.217	0.078	0.03	0.015
695.46	0.718	0.213	0.077	0.035	0.014
695.87	0.708	0.199	0.077	0.034	0.017
696.27	0.778	0.202	0.076	0.032	0.018
696.68	0.608	0.183	0.069	0.028	0.014
697.09	0.698	0.183	0.069	0.035	0.017
697.5	0.608	0.177	0.062	0.028	0.012
697.91	0.648	0.169	0.064	0.028	0.014
698.31	0.638	0.17	0.064	0.029	0.014
698.72	0.608	0.155	0.054	0.022	0.01
699.13	0.518	0.156	0.057	0.026	0.014
699.54	0.568	0.143	0.051	0.02	0.009
699.94	0.538	0.142	0.056	0.022	0.01
700.35	0.488	0.135	0.052	0.023	0.011
700.76	0.488	0.132	0.051	0.024	0.011
701.17	0.448	0.13	0.046	0.02	0.009
701.57	0.488	0.128	0.053	0.024	0.015
701.98	0.408	0.12	0.046	0.023	0.009
702.39	0.448	0.112	0.038	0.014	0.005
702.8	0.418	0.111	0.042	0.021	0.009
703.2	0.448	0.106	0.039	0.019	0.007
703.61	0.348	0.105	0.04	0.023	0.011
704.02	0.408	0.103	0.041	0.02	0.012
704.43	0.318	0.097	0.035	0.016	0.009
704.83	0.388	0.097	0.038	0.02	0.013
705.24	0.378	0.088	0.032	0.014	0.007
705.65	0.348	0.089	0.035	0.019	0.01
706.05	0.368	0.092	0.036	0.021	0.013
706.46	0.358	0.083	0.033	0.016	0.008
706.87	0.348	0.082	0.034	0.02	0.009
707.27	0.348	0.083	0.033	0.018	0.01
707.68	0.308	0.076	0.031	0.015	0.006
708.09	0.398	0.079	0.035	0.019	0.011
708.49	0.198	0.075	0.029	0.017	0.008
708.9	0.268	0.069	0.024	0.01	0.003
709.31	0.278	0.072	0.03	0.018	0.009
709.71	0.268	0.073	0.03	0.022	0.012
710.12	0.258	0.068	0.028	0.018	0.01
710.53	0.278	0.066	0.029	0.017	0.008
710.93	0.198	0.065	0.03	0.016	0.012
711.34	0.248	0.062	0.024	0.014	0.009
711.75	0.278	0.059	0.025	0.013	0.012
712.15	0.238	0.063	0.026	0.016	0.011
712.56	0.178	0.06	0.023	0.014	0.006
712.96	0.258	0.058	0.027	0.015	0.01
713.37	0.238	0.052	0.024	0.01	0.007
713.78	0.228	0.05	0.022	0.013	0.01
714.18	0.088	0.051	0.023	0.015	0.012
714.59	0.238	0.05	0.019	0.011	0.006
714.99	0.208	0.048	0.02	0.01	0.001
715.4	0.178	0.051	0.028	0.02	0.013
715.81	0.188	0.047	0.022	0.011	0.005
716.21	0.208	0.054	0.03	0.022	0.013
716.62	0.178	0.044	0.022	0.011	0.005
717.02	0.198	0.038	0.016	0.006	0
717.43	0.188	0.041	0.022	0.009	0.01
717.83	0.178	0.046	0.02	0.013	0.006
718.24	0.188	0.043	0.021	0.012	0.009
718.65	0.158	0.04	0.017	0.012	0.006
719.05	0.138	0.043	0.021	0.011	0.01
719.46	0.178	0.04	0.02	0.011	0.009
719.86	0.088	0.036	0.017	0.009	0.002
720.27	0.158	0.038	0.021	0.015	0.009
720.67	0.118	0.041	0.024	0.015	0.011
721.08	0.108	0.036	0.017	0.009	0.006
721.48	0.098	0.044	0.02	0.016	0.013
721.89	0.108	0.036	0.016	0.011	0.006
722.29	0.158	0.041	0.021	0.013	0.009
722.7	0.118	0.037	0.019	0.013	0.008
723.1	0.118	0.035	0.018	0.013	0.006
723.51	0.118	0.03	0.019	0.01	0.007
723.91	0.118	0.038	0.019	0.016	0.01
724.32	0.128	0.03	0.015	0.007	0.006
724.72	0.118	0.037	0.018	0.014	0.01
725.13	0.088	0.036	0.02	0.013	0.007
725.53	0.118	0.034	0.022	0.016	0.009
725.94	0.128	0.032	0.013	0.011	0.007
726.34	0.138	0.026	0.013	0.007	0.001
726.75	0.168	0.032	0.019	0.011	0.008
727.15	0.068	0.032	0.02	0.009	0.009
727.55	0.108	0.028	0.013	0.013	0.008
727.96	0.088	0.027	0.013	0.008	0.004
728.36	0.078	0.029	0.018	0.011	0.009
728.77	0.118	0.028	0.019	0.016	0.008
729.17	0.078	0.026	0.013	0.009	0.005
729.58	0.068	0.026	0.015	0.01	0.008
729.98	0.028	0.027	0.016	0.009	0.008
730.38	0.098	0.023	0.013	0.01	0.006
